      date,       T,       P,      Ep,       I,      Ea,    Dsum
2014-04-01,   4.700,   0.000,   0.489,   0.000,   0.489,   0.001
2014-04-02,   5.200,   3.321,   0.498,   0.000,   0.498,   0.000
2014-04-03,   6.100,   0.000,   1.684,   0.000,   1.684,   0.000
2014-04-04,   4.800,   0.000,   1.303,   0.000,   1.303,   0.000
2014-04-05,   6.300,   3.321,   0.498,   0.000,   0.498,   0.000
2014-04-06,   8.800,   3.224,   0.492,   0.000,   0.492,   0.491
2014-04-07,  10.000,   5.861,   0.441,   0.000,   0.441,   2.453
2014-04-08,   8.800,   8.498,   0.609,   0.000,   0.609,   5.948
2014-04-09,   7.800,   0.000,   1.188,   0.000,   1.188,   1.882
2014-04-10,   6.400,   0.391,   0.752,   0.000,   0.752,   0.563
2014-04-11,   8.200,   0.488,   1.871,   0.000,   1.871,   0.183
2014-04-12,   6.800,   4.103,   0.885,   0.000,   0.885,   0.769
2014-04-13,   8.000,   3.028,   1.572,   0.000,   1.572,   1.270
2014-04-14,   6.600,   3.517,   1.710,   0.000,   1.710,   1.617
2014-04-15,   6.200,   0.000,   2.318,   0.000,   2.318,   0.448
2014-04-16,   5.700,   0.000,   2.131,   0.000,   2.131,   0.139
2014-04-17,   7.400,  10.550,   0.752,   0.000,   0.752,   3.427
2014-04-18,   7.400,   1.172,   2.200,   0.000,   2.200,   1.012
2014-04-19,   9.100,   0.000,   2.504,   0.000,   2.504,   0.309
2014-04-20,  12.500,   0.000,   2.720,   0.000,   2.720,   0.105
2014-04-21,  12.500,   0.000,   1.542,   0.000,   1.542,   0.038
2014-04-22,  13.800,   0.488,   2.373,   0.000,   2.373,   0.014
2014-04-23,   9.800,   7.912,   0.522,   0.000,   0.522,   0.115
2014-04-24,   8.400,   0.000,   1.408,   0.000,   1.408,   0.046
2014-04-25,  11.200,   0.000,   2.956,   0.000,   2.956,   0.018
2014-04-26,  13.300,   0.000,   3.368,   0.000,   3.368,   0.007
2014-04-27,  14.300,   0.000,   3.370,   0.000,   3.364,   0.003
2014-04-28,  14.200,   0.000,   3.644,   0.000,   2.943,   0.001
2014-04-29,  12.900,   0.000,   3.422,   0.000,   2.761,   0.000
2014-04-30,  10.000,   0.000,   2.854,   0.000,   2.311,   0.000
2014-05-01,   7.600,   0.000,   3.063,   0.000,   2.484,   0.000
2014-05-02,   8.100,   0.000,   2.580,   0.000,   2.098,   0.000
2014-05-03,   6.000,   0.000,   1.218,   0.000,   0.986,   0.000
2014-05-04,   7.200,   0.000,   1.885,   0.000,   1.507,   0.000
2014-05-05,   7.400,   0.977,   0.533,   0.000,   0.533,   0.000
2014-05-06,  10.900,   1.270,   1.474,   0.000,   1.474,   0.000
2014-05-07,  11.000,   2.442,   2.628,   0.000,   2.628,   0.000
2014-05-08,   9.900,   9.866,   1.720,   0.000,   1.720,   0.000
2014-05-09,   9.500,  10.257,   1.398,   0.000,   1.398,   1.924
2014-05-10,   9.900,   4.982,   1.555,   0.000,   1.555,   1.585
2014-05-11,  10.500,   6.154,   1.582,   0.000,   1.582,   1.637
2014-05-12,  10.300,   4.103,   2.101,   0.000,   2.101,   1.158
2014-05-13,   8.900,   0.000,   1.409,   0.000,   1.409,   0.341
2014-05-14,   9.100,   2.833,   1.460,   0.000,   1.460,   0.337
2014-05-15,   9.600,   0.000,   3.775,   0.000,   3.775,   0.095
2014-05-16,  10.200,   0.000,   1.779,   0.000,   1.779,   0.026
2014-05-17,  12.100,   0.000,   3.798,   0.000,   3.798,   0.007
2014-05-18,  13.800,   0.391,   3.647,   0.000,   3.647,   0.002
2014-05-19,  13.400,   5.372,   1.316,   0.000,   1.316,   0.000
2014-05-20,  15.500,   0.000,   4.192,   0.000,   4.192,   0.000
2014-05-21,  16.700,   0.977,   2.572,   0.000,   2.572,   0.000
2014-05-22,  18.100,   0.488,   3.443,   0.000,   3.443,   0.000
2014-05-23,  14.100,  12.210,   1.702,   0.000,   1.702,   0.092
2014-05-24,  13.800,   0.000,   3.740,   0.000,   3.740,   0.005
2014-05-25,  12.800,   0.000,   3.448,   0.000,   3.448,   0.001
2014-05-26,  13.700,   0.000,   4.232,   0.000,   4.232,   0.000
2014-05-27,  14.700,   0.000,   4.309,   0.000,   3.933,   0.000
2014-05-28,  11.500,   0.000,   3.070,   0.000,   2.528,   0.000
2014-05-29,  12.300,   0.000,   4.446,   0.000,   2.800,   0.000
2014-05-30,  11.900,   0.293,   4.123,   0.000,   2.366,   0.000
2014-05-31,  11.700,   0.000,   2.158,   0.000,   1.093,   0.000
2014-06-01,  12.700,   0.000,   2.806,   0.000,   1.356,   0.000
2014-06-02,  13.700,   0.000,   3.861,   0.000,   1.471,   0.000
2014-06-03,  14.600,   0.000,   4.274,   0.000,   1.529,   0.000
2014-06-04,  15.800,   0.000,   4.011,   0.000,   1.362,   0.000
2014-06-05,  13.200,   9.670,   1.601,   0.000,   1.601,   0.000
2014-06-06,  12.600,   0.488,   2.978,   0.000,   2.978,   0.000
2014-06-07,  14.800,   0.000,   4.344,   0.000,   3.174,   0.000
2014-06-08,  16.200,   0.684,   3.332,   0.000,   2.258,   0.000
2014-06-09,  17.300,   0.000,   5.289,   0.000,   2.938,   0.000
2014-06-10,  19.300,   0.000,   4.753,   0.000,   2.348,   0.000
2014-06-11,  16.600,   0.000,   4.553,   0.000,   1.987,   0.000
2014-06-12,  15.500,   0.000,   4.395,   0.000,   1.701,   0.000
2014-06-13,  14.400,   0.586,   3.634,   0.000,   1.251,   0.000
2014-06-14,  15.600,   0.000,   5.371,   0.000,   1.131,   0.000
2014-06-15,  12.900,   0.000,   3.549,   0.000,   0.669,   0.000
2014-06-16,  16.500,   0.000,   4.671,   0.000,   0.820,   0.000
2014-06-17,  14.000,   0.000,   4.504,   0.000,   0.713,   0.000
2014-06-18,  14.100,   0.000,   3.342,   0.000,   0.479,   0.000
2014-06-19,  13.200,   0.391,   2.699,   0.000,   0.707,   0.000
2014-06-20,  12.700,   0.000,   4.599,   0.000,   0.572,   0.000
2014-06-21,  12.400,   0.000,   3.767,   0.000,   0.417,   0.000
2014-06-22,  11.900,   0.000,   4.494,   0.000,   0.451,   0.000
2014-06-23,  12.100,   0.488,   4.534,   0.000,   0.866,   0.000
2014-06-24,  12.600,   1.270,   4.250,   0.000,   1.469,   0.000
2014-06-25,  13.800,   4.786,   3.817,   0.000,   3.817,   0.000
2014-06-26,  14.400,   0.391,   5.431,   0.000,   1.436,   0.000
2014-06-27,  13.500,   3.126,   2.698,   0.000,   2.698,   0.000
2014-06-28,  14.100,   4.005,   4.230,   0.000,   3.047,   0.000
2014-06-29,  14.200,   0.879,   4.574,   0.000,   1.812,   0.000
2014-06-30,  13.200,   0.391,   4.527,   0.000,   1.238,   0.000
2014-07-01,  13.700,   1.270,   4.707,   0.000,   1.958,   0.000
2014-07-02,  13.100,   0.000,   1.716,   0.000,   0.283,   0.000
2014-07-03,  14.800,   2.247,   1.501,   0.000,   1.501,   0.000
2014-07-04,  18.200,   0.391,   4.961,   0.000,   1.545,   0.000
2014-07-05,  19.800,   8.498,   3.389,   0.000,   3.389,   0.000
2014-07-06,  19.300,   3.614,   2.889,   0.000,   2.889,   0.000
2014-07-07,  17.100,  11.038,   4.365,   0.000,   4.365,   0.000
2014-07-08,  17.000,   0.488,   2.630,   0.000,   2.630,   0.000
2014-07-09,  22.900,   2.930,   4.517,   0.000,   4.517,   0.000
2014-07-10,  22.600,   0.000,   5.276,   0.000,   4.028,   0.000
2014-07-11,  22.300,   0.000,   5.599,   0.000,   1.507,   0.000
2014-07-12,  18.200,   0.000,   4.420,   0.000,   1.021,   0.000
2014-07-13,  15.400,  14.750,   0.801,   0.000,   0.801,   1.924
2014-07-14,  18.000,  11.331,   2.676,   0.000,   2.676,   1.513
2014-07-15,  16.500,   2.149,   1.568,   0.000,   1.568,   0.000
2014-07-16,  16.100,   0.000,   4.626,   0.000,   4.608,   0.000
2014-07-17,  16.700,   0.000,   3.774,   0.000,   3.508,   0.000
2014-07-18,  18.100,   0.000,   4.979,   0.000,   3.404,   0.000
2014-07-19,  22.300,   0.000,   5.001,   0.000,   2.397,   0.000
2014-07-20,  22.100,   0.000,   3.829,   0.000,   1.565,   0.000
2014-07-21,  22.300,   0.000,   5.086,   0.000,   1.806,   0.000
2014-07-22,  22.200,   0.000,   4.574,   0.000,   1.401,   0.000
2014-07-23,  22.700,   0.000,   4.962,   0.000,   0.964,   0.000
2014-07-24,  22.900,   0.000,   4.421,   0.000,   0.759,   0.000
2014-07-25,  22.900,   0.000,   4.082,   0.000,   0.642,   0.000
2014-07-26,  20.800,   7.717,   2.329,   0.000,   2.329,   0.000
2014-07-27,  19.900,  10.842,   2.866,   0.000,   2.750,   0.174
2014-07-28,  20.700,   0.000,   3.423,   0.000,   2.881,   0.000
2014-07-29,  19.300,   0.000,   4.212,   0.000,   2.329,   0.000
2014-07-30,  17.900,   1.075,   3.060,   0.000,   1.967,   0.000
2014-07-31,  18.400,   0.684,   3.229,   0.000,   1.690,   0.000
2014-08-01,  20.400,   1.758,   3.114,   0.000,   2.080,   0.000
2014-08-02,  22.300,   0.977,   3.679,   0.000,   2.040,   0.000
2014-08-03,  20.800,   3.517,   2.012,   0.000,   2.012,   0.000
2014-08-04,  18.400,   0.000,   2.991,   0.000,   0.967,   0.000
2014-08-05,  17.600,   1.465,   1.995,   0.000,   1.659,   0.000
2014-08-06,  18.400,   0.000,   3.334,   0.000,   1.009,   0.000
2014-08-07,  17.700,  10.452,   1.388,   0.000,   1.388,   0.000
2014-08-08,  17.900,   0.293,   3.584,   0.000,   3.100,   0.000
2014-08-09,  17.000,  14.750,   1.185,   0.000,   1.185,   3.633
2014-08-10,  17.900,   9.377,   1.778,   0.000,   1.778,   0.000
2014-08-11,  16.700,   7.814,   2.522,   0.000,   2.410,   0.000
2014-08-12,  14.700,  11.429,   2.072,   0.000,   2.037,   0.647
2014-08-13,  14.300,  12.112,   1.864,   0.000,   1.864,   0.477
2014-08-14,  15.400,   6.447,   2.255,   0.000,   2.180,   1.381
2014-08-15,  15.500,   0.488,   2.475,   0.000,   2.120,   0.409
2014-08-16,  14.500,   0.879,   1.871,   0.000,   1.823,   0.082
2014-08-17,  14.000,  12.015,   1.037,   0.000,   1.037,   2.188
2014-08-18,  13.300,  12.015,   1.670,   0.000,   1.670,   6.412
2014-08-19,  13.300,   6.935,   1.736,   0.000,   1.736,   5.922
2014-08-20,  13.500,   3.126,   2.102,   0.000,   2.077,   2.889
2014-08-21,  12.300,   8.889,   1.662,   0.000,   1.662,   5.534
2014-08-22,  12.400,   9.280,   1.153,   0.000,   1.153,   7.210
2014-08-23,  12.600,   5.861,   1.874,   0.000,   1.850,   5.281
2014-08-24,  13.000,   5.470,   1.830,   0.000,   1.804,   4.216
2014-08-25,  12.600,   1.661,   2.055,   0.000,   2.001,   1.351
2014-08-26,  14.400,   0.293,   2.151,   0.000,   1.998,   0.393
2014-08-27,  13.700,   0.000,   2.530,   0.000,   2.248,   0.128
2014-08-28,  14.800,   0.000,   2.473,   0.000,   2.178,   0.045
2014-08-29,  15.300,   4.884,   1.221,   0.000,   1.221,   0.038
2014-08-30,  15.000,  14.164,   1.089,   0.000,   1.089,   6.633
2014-08-31,  14.300,   6.056,   1.012,   0.000,   1.012,   5.790
2014-09-01,  15.500,   0.000,   0.912,   0.000,   0.831,   1.819
2014-09-02,  16.100,   0.000,   2.227,   0.000,   1.940,   0.519
2014-09-03,  15.200,   0.000,   2.471,   0.000,   2.152,   0.166
2014-09-04,  15.000,   0.000,   2.152,   0.000,   1.874,   0.058
2014-09-05,  15.800,   0.781,   1.760,   0.000,   1.700,   0.022
2014-09-06,  17.100,  46.301,   0.645,   0.000,   0.645,  24.054
2014-09-07,  15.900,   1.270,   0.832,   0.000,   0.832,   9.946
2014-09-08,  13.000,   7.131,   1.265,   0.000,   1.265,   7.087
2014-09-09,  14.700,   2.247,   1.217,   0.000,   1.217,   3.204
2014-09-10,  15.400,   0.000,   1.772,   0.000,   1.553,   0.888
2014-09-11,  15.200,   0.293,   1.738,   0.000,   1.612,   0.276
2014-09-12,  14.700,   0.293,   2.003,   0.000,   1.843,   0.095
2014-09-13,  15.000,   0.000,   1.435,   0.000,   1.250,   0.035
2014-09-14,  14.400,   0.781,   0.317,   0.000,   0.317,   0.013
2014-09-15,  16.000,   0.391,   0.846,   0.000,   0.846,   0.005
2014-09-16,  15.900,   0.000,   1.840,   0.000,   1.660,   0.002
2014-09-17,  15.200,   0.000,   1.788,   0.000,   1.558,   0.001
2014-09-18,  16.000,   0.000,   1.579,   0.000,   1.375,   0.000
2014-09-19,  15.800,   0.000,   1.786,   0.000,   1.122,   0.000
2014-09-20,  14.900,   0.000,   1.592,   0.000,   1.000,   0.000
2014-09-21,  14.100,   5.372,   1.310,   0.000,   1.308,   0.000
2014-09-22,  10.500,   0.977,   1.012,   0.000,   1.012,   0.000
2014-09-23,  10.300,   2.051,   1.040,   0.000,   1.040,   0.000
2014-09-24,  12.100,  12.503,   0.498,   0.000,   0.498,   3.756
2014-09-25,  12.600,   1.563,   0.775,   0.000,   0.775,   1.903
2014-09-26,  14.500,   1.075,   0.626,   0.000,   0.626,   0.876
2014-09-27,  13.500,   0.000,   1.313,   0.000,   1.231,   0.253
2014-09-28,  13.900,   0.000,   1.328,   0.000,   1.158,   0.078
2014-09-29,  14.100,   0.000,   1.116,   0.000,   0.974,   0.025
2014-09-30,  13.600,   1.270,   0.414,   0.000,   0.414,   0.008
2014-10-01,  15.000,   1.172,   0.667,   0.000,   0.667,   0.003
2014-10-02,  13.600,   0.293,   1.530,   0.000,   1.530,   0.001
2014-10-03,  13.100,   0.000,   0.825,   0.000,   0.825,   0.000
2014-10-04,  14.900,   0.000,   1.433,   0.000,   1.433,   0.000
2014-10-05,  13.000,   0.000,   0.512,   0.000,   0.512,   0.000
2014-10-06,  12.800,   0.000,   1.012,   0.000,   1.012,   0.000
2014-10-07,  11.400,  16.117,   0.130,   0.000,   0.130,   4.854
2014-10-08,  11.900,   8.303,   1.010,   0.000,   1.010,   6.706
2014-10-09,  14.000,   6.252,   0.825,   0.000,   0.825,   5.938
2014-10-10,  13.300,   4.200,   0.929,   0.000,   0.929,   4.295
2014-10-11,  12.100,   2.149,   0.700,   0.000,   0.700,   2.420
2014-10-12,  11.700,   6.349,   1.111,   0.000,   1.111,   4.250
2014-10-13,  10.200,   1.075,   0.366,   0.000,   0.366,   1.866
2014-10-14,   9.800,   7.521,   0.177,   0.000,   0.177,   5.168
2014-10-15,  10.800,   3.517,   0.303,   0.000,   0.303,   4.065
2014-10-16,  11.200,   1.856,   0.837,   0.000,   0.837,   2.291
2014-10-17,  10.800,   1.661,   0.429,   0.000,   0.429,   1.445
2014-10-18,  11.700,   7.717,   0.290,   0.000,   0.290,   5.110
2014-10-19,  15.500,   2.247,   0.292,   0.000,   0.292,   3.217
2014-10-20,  12.500,   5.177,   0.603,   0.000,   0.603,   4.108
2014-10-21,  10.800,  12.308,   0.203,   0.000,   0.203,   8.988
2014-10-22,   9.600,   1.270,   0.544,   0.000,   0.544,   4.050
2014-10-23,  10.600,   4.884,   0.153,   0.000,   0.153,   4.187
2014-10-24,  12.100,  17.192,   0.108,   0.000,   0.108,  12.234
2014-10-25,  11.700,  19.829,   0.779,   0.000,   0.779,  16.954
2014-10-26,  13.100,   0.781,   0.464,   0.000,   0.464,   6.536
2014-10-27,  14.100,   0.000,   0.291,   0.000,   0.291,   2.126
2014-10-28,  13.500,   0.000,   0.729,   0.000,   0.729,   0.627
2014-10-29,   9.800,   4.689,   0.711,   0.000,   0.711,   2.117
2014-10-30,   7.100,   0.586,   0.527,   0.000,   0.527,   0.851
2014-10-31,  11.000,   1.758,   0.156,   0.000,   0.156,   1.038
2014-11-01,  13.100,   0.977,   0.572,   0.000,   0.572,   1.218
2014-11-02,  13.500,   2.247,   0.430,   0.000,   0.430,   1.571
2014-11-03,  12.100,  17.680,   0.333,   0.000,   0.333,  11.265
2014-11-04,   9.500,   8.400,   0.401,   0.000,   0.401,   9.415
2014-11-05,   7.500,   0.000,   0.305,   0.000,   0.305,   3.505
2014-11-06,   5.900,   0.293,   0.120,   0.000,   0.120,   1.257
2014-11-07,   6.400,   1.270,   0.315,   0.000,   0.315,   1.027
2014-11-08,   8.600,   5.861,   0.271,   0.000,   0.271,   3.825
2014-11-09,   7.800,   0.293,   0.403,   0.000,   0.403,   1.478
2014-11-10,   7.800,  13.285,   0.074,   0.000,   0.074,   8.598
2014-11-11,   8.100,   0.293,   0.407,   0.000,   0.407,   3.411
2014-11-12,  10.000,   1.075,   0.045,   0.000,   0.045,   1.797
2014-11-13,  10.000,   1.465,   0.057,   0.000,   0.057,   1.535
2014-11-14,   9.900,   0.488,   0.067,   0.000,   0.067,   0.848
2014-11-15,   9.100,   0.000,   0.065,   0.000,   0.065,   0.301
2014-11-16,   8.500,   2.637,   0.033,   0.000,   0.033,   1.680
2014-11-17,   8.200,   2.051,   0.042,   0.000,   0.042,   1.905
2014-11-18,   7.400,   0.391,   0.052,   0.000,   0.052,   0.946
2014-11-19,   5.500,   0.000,   0.108,   0.000,   0.108,   0.335
2014-11-20,   3.900,   0.000,   0.207,   0.000,   0.207,   0.120
2014-11-21,   1.300,   0.000,   0.232,   0.000,   0.232,   0.043
2014-11-22,   3.500,   4.689,   0.083,   0.000,   0.083,   2.531
2014-11-23,   6.500,   6.935,   0.102,   0.000,   0.102,   5.220
2014-11-24,   7.900,  15.629,   0.212,   0.000,   0.212,  11.554
2014-11-25,   6.700,   0.000,   0.318,   0.000,   0.318,   4.451
2014-11-26,   4.300,   0.000,   0.210,   0.000,   0.210,   1.574
2014-11-27,   3.900,   0.000,   0.244,   0.000,   0.244,   0.562
2014-11-28,   3.600,   0.000,   0.185,   0.000,   0.185,   0.203
2014-11-29,   1.700,   0.000,   0.052,   0.000,   0.052,   0.074
2014-11-30,   0.200,   0.000,   0.049,   0.000,   0.049,   0.027
2014-12-01,   1.800,   0.000,   0.261,   0.000,   0.261,   0.010
2014-12-02,  -0.200,   0.000,   0.040,   0.000,   0.040,   0.004
2014-12-03,   0.400,   0.000,   0.182,   0.000,   0.182,   0.001
2014-12-04,   0.700,   2.247,   0.059,   0.000,   0.059,   0.487
2014-12-05,   3.300,   1.075,   0.037,   0.000,   0.037,   0.830
2014-12-06,   4.600,   1.172,   0.250,   0.000,   0.250,   0.928
2014-12-07,   5.900,  17.485,   0.030,   0.000,   0.030,  11.062
2014-12-08,   2.700,   3.224,   0.073,   0.000,   0.073,   6.357
2014-12-09,   3.100,   1.758,   0.201,   0.000,   0.201,   3.351
2014-12-10,   5.500,  16.215,   0.149,   0.000,   0.149,  11.119
2014-12-11,   3.700,  12.210,   0.065,   0.000,   0.065,  11.856
2014-12-12,   2.200,  15.727,   0.027,   0.000,   0.027,  14.226
2014-12-13,   4.100,   3.712,   0.180,   0.000,   0.180,   7.706
2014-12-14,   4.800,   5.470,   0.145,   0.000,   0.145,   6.134
2014-12-15,   4.900,  13.382,   0.146,   0.000,   0.146,  10.481
2014-12-16,   3.300,   6.349,   0.157,   0.000,   0.157,   7.912
2014-12-17,   4.000,   1.856,   0.047,   0.000,   0.047,   4.099
2014-12-18,   8.200,  10.745,   0.032,   0.000,   0.032,   8.108
2014-12-19,   6.500,   2.637,   0.163,   0.000,   0.163,   4.725
2014-12-20,   4.800,  10.940,   0.078,   0.000,   0.078,   8.436
2014-12-21,   6.500,  15.434,   0.061,   0.000,   0.061,  12.759
2014-12-22,   8.100,  11.429,   0.064,   0.000,   0.064,  11.968
2014-12-23,   7.000,   0.586,   0.041,   0.000,   0.041,   4.922
2014-12-24,   5.100,  10.647,   0.136,   0.000,   0.136,   8.268
2014-12-25,  -0.600,  11.819,   0.056,   0.000,   0.056,   3.233
2014-12-26,  -1.900,   0.293,   0.182,   0.000,   0.182,   1.167
2014-12-27,  -1.400,   0.000,   0.039,   0.000,   0.039,   0.418
2014-12-28,  -1.800,   3.126,   0.182,   0.000,   0.182,   0.151
2014-12-29,   1.000,   0.781,   0.110,   0.000,   0.110,   1.743
2014-12-30,   5.300,   0.488,   0.108,   0.000,   0.108,   7.518
2014-12-31,   6.500,   0.684,   0.154,   0.000,   0.154,   4.513
2015-01-01,   7.200,   8.889,   0.032,   0.000,   0.032,   7.144
2015-01-02,   6.700,   7.326,   0.164,   0.000,   0.164,   7.217
2015-01-03,   4.600,  12.405,   0.182,   0.000,   0.182,  10.301
2015-01-04,   4.100,   0.684,   0.227,   0.000,   0.227,   4.298
2015-01-05,   5.500,   0.000,   0.059,   0.000,   0.059,   1.544
2015-01-06,   3.800,   1.075,   0.028,   0.000,   0.028,   1.144
2015-01-07,   4.900,   2.344,   0.175,   0.000,   0.175,   1.795
2015-01-08,   6.600,   8.303,   0.133,   0.000,   0.133,   5.722
2015-01-09,   6.300,  10.940,   0.071,   0.000,   0.071,   8.939
2015-01-10,   6.600,   6.056,   0.133,   0.000,   0.133,   7.142
