      date,          T,          P,         Ep,          I,         Ea,       Dsum, S10_WatLvl
1985-01-13,   4.400000,   0.000000,   0.047400,   0.000000,   0.047400,   5.290221,  30.105704
1985-01-14,   3.700000,   0.000000,   0.124800,   0.000000,   0.124800,   2.116088,  30.105704
1985-01-15,   2.200000,   0.000000,   0.184800,   0.000000,   0.184800,   0.846435,  30.105704
1985-01-16,  -0.900000,   0.000000,   0.059400,   0.000000,   0.059400,   0.338574,  30.105704
1985-01-17,  -2.400000,   0.282000,   0.179400,   0.000000,   0.179400,   0.135430,  30.105704
1985-01-18,   2.600000,   0.000000,   0.082200,   0.000000,   0.082200,   0.054172,  30.105704
1985-01-19,   2.700000,   0.987000,   0.052800,   0.000000,   0.052800,   0.385869,  30.105704
1985-01-20,   0.500000,   0.000000,   0.083400,   0.000000,   0.083400,   0.154347,  30.105704
1985-01-21,  -0.800000,   0.000000,   0.059400,   0.000000,   0.059400,   0.061739,  30.105704
1985-01-22,   0.000000,   0.705000,   0.054600,   0.000000,   0.054600,   0.024696,  30.105704
1985-01-23,   2.900000,   0.000000,   0.099000,   0.000000,   0.099000,   0.255038,  30.105704
1985-01-24,  -0.300000,   0.000000,   0.282600,   0.000000,   0.282600,   0.102015,  30.105704
1985-01-25,   0.800000,   0.000000,   0.070200,   0.000000,   0.070200,   0.040806,  30.105704
1985-01-26,  -1.100000,   0.000000,   0.306600,   0.000000,   0.306600,   0.016322,  30.105704
1985-01-27,  -2.900000,   0.000000,   0.079200,   0.000000,   0.079200,   0.006529,  30.105704
1985-01-28,   3.300000,   0.000000,   0.299400,   0.000000,   0.299400,   0.002612,  30.105704
1985-01-29,   3.800000,   0.423000,   0.289200,   0.000000,   0.289200,   0.001045,  30.105704
1985-01-30,   4.300000,   0.000000,   0.231000,   0.000000,   0.231000,   0.000418,  30.105704
1985-01-31,   1.700000,   0.000000,   0.348600,   0.000000,   0.348600,   0.000167,  30.105704
1985-02-01,  -2.000000,   0.000000,   0.346200,   0.000000,   0.346200,   0.000067,  30.105704
1985-02-02,  -1.800000,   2.698000,   0.279000,   0.000000,   0.279000,   0.000027,  30.105704
1985-02-03,   1.400000,  11.786000,   0.258600,   0.000000,   0.258600,   7.269851,  30.105704
1985-02-04,   2.300000,  19.312000,   0.044400,   0.000000,   0.044400,  14.468500,  30.105704
1985-02-05,   1.700000,   0.000000,   0.399600,   0.000000,   0.399600,   5.787400,  30.105704
1985-02-06,   2.900000,   0.000000,   0.106200,   0.000000,   0.106200,   2.314960,  30.105704
1985-02-07,   4.800000,   1.846000,   0.072600,   0.000000,   0.072600,   1.686544,  30.105704
1985-02-08,   3.700000,   0.000000,   0.350400,   0.000000,   0.350400,   0.674618,  30.105704
1985-02-09,   3.700000,   1.846000,   0.085200,   0.000000,   0.085200,   1.116087,  30.105704
1985-02-10,   4.200000,  13.064000,   0.063600,   0.000000,   0.063600,   8.246675,  30.105704
1985-02-11,   4.200000,   0.000000,   0.253200,   0.000000,   0.253200,   3.298670,  30.105704
1985-02-12,   4.100000,  15.052000,   0.086400,   0.000000,   0.086400,  10.146908,  30.105704
1985-02-13,   5.100000,   1.136000,   0.130200,   0.000000,   0.130200,   4.662243,  30.105704
1985-02-14,   0.000000,   3.550000,   0.170400,   0.000000,   0.170400,   1.864897,  30.105704
1985-02-15,  -2.900000,   0.142000,   0.181800,   0.000000,   0.181800,   0.745959,  30.105704
1985-02-16,  -2.900000,   0.000000,   0.321000,   0.000000,   0.321000,   0.298384,  30.105704
1985-02-17,  -0.600000,  18.602000,   0.119400,   0.000000,   0.119400,   0.119353,  30.105704
1985-02-18,   4.000000,  18.318000,   0.063000,   0.000000,   0.063000,  15.838541,  30.105704
1985-02-19,   4.000000,  12.638000,   0.519600,   0.000000,   0.519600,  18.718217,  30.105704
1985-02-20,   4.800000,  10.366000,   0.396000,   0.000000,   0.396000,  16.420567,  30.105704
1985-02-21,   5.900000,   0.284000,   0.393000,   0.000000,   0.393000,   6.568227,  30.105704
1985-02-22,   6.200000,   0.000000,   0.422400,   0.000000,   0.422400,   2.627291,  30.105704
1985-02-23,   6.400000,   8.236000,   0.263400,   0.000000,   0.263400,   5.515636,  30.105704
1985-02-24,   6.900000,  11.502000,   0.354000,   0.000000,   0.354000,   8.895055,  30.105704
1985-02-25,   6.000000,   0.426000,   0.302400,   0.000000,   0.302400,   3.632182,  30.105704
1985-02-26,   3.700000,   0.000000,   0.662400,   0.000000,   0.662400,   1.452873,  30.105704
1985-02-27,   3.900000,   0.000000,   0.643200,   0.000000,   0.643200,   0.581149,  30.105704
1985-02-28,   5.600000,   0.000000,   0.182400,   0.000000,   0.182400,   0.232460,  30.105704
1985-03-01,   5.400000,   0.000000,   0.502200,   0.000000,   0.502200,   0.092984,  30.105704
1985-03-02,   6.900000,   8.235000,   0.276000,   0.000000,   0.276000,   3.618474,  30.105704
1985-03-03,   5.600000,   0.000000,   0.778800,   0.000000,   0.778800,   1.447389,  30.105704
1985-03-04,   5.100000,   0.000000,   0.726000,   0.000000,   0.726000,   0.578956,  30.105704
1985-03-05,   3.600000,   4.590000,   0.286800,   0.000000,   0.286800,   1.910622,  30.105704
1985-03-06,   5.200000,   0.000000,   0.875400,   0.000000,   0.875400,   0.764249,  30.105704
1985-03-07,   3.800000,   0.000000,   0.516000,   0.000000,   0.516000,   0.305700,  30.105704
1985-03-08,   6.500000,   0.000000,   0.775200,   0.000000,   0.775200,   0.122280,  30.105704
1985-03-09,   2.600000,   0.000000,   0.720000,   0.000000,   0.720000,   0.048912,  30.105704
1985-03-10,   4.000000,   0.000000,   0.826200,   0.000000,   0.826200,   0.019565,  30.105704
1985-03-11,   4.400000,   0.000000,   0.175800,   0.000000,   0.175800,   0.007826,  30.105704
1985-03-12,   3.400000,   0.000000,   0.331800,   0.000000,   0.331800,   0.003130,  30.105704
1985-03-13,   6.200000,   2.025000,   0.371400,   0.000000,   0.371400,   0.001252,  30.105704
1985-03-14,   6.100000,   1.755000,   0.294600,   0.000000,   0.294600,   0.000501,  30.105704
1985-03-15,   3.800000,   0.000000,   0.421800,   0.000000,   0.421800,   0.000200,  30.105704
1985-03-16,   0.700000,   0.540000,   0.503400,   0.000000,   0.503400,   0.000080,  30.105704
1985-03-17,   0.700000,   0.000000,   0.979800,   0.000000,   0.979800,   0.000032,  30.105704
1985-03-18,  -1.000000,   4.320000,   0.203400,   0.000000,   0.203400,   0.000013,  30.105704
1985-03-19,  -0.800000,   0.000000,   0.409800,   0.000000,   0.409800,   0.000005,  30.105704
1985-03-20,  -2.700000,   0.270000,   0.403200,   0.000000,   0.403200,   0.000002,  30.105704
1985-03-21,   1.000000,   0.000000,   0.736200,   0.000000,   0.736200,   0.000001,  30.105704
1985-03-22,   1.100000,   0.000000,   1.030200,   0.000000,   1.030200,   0.000000,  30.105704
1985-03-23,   1.500000,   0.000000,   0.425400,   0.000000,   0.425400,   0.000000,  30.105704
1985-03-24,   2.100000,   0.000000,   0.582000,   0.000000,   0.582000,   0.000000,  30.105704
1985-03-25,   2.100000,   1.620000,   0.987600,   0.000000,   0.987600,   0.000000,  30.105704
1985-03-26,   5.400000,   8.775000,   0.214200,   0.000000,   0.214200,   4.512960,  30.105704
1985-03-27,   6.300000,   1.620000,   1.126200,   0.000000,   1.126200,   2.101464,  30.105704
1985-03-28,   5.200000,   0.000000,   0.875400,   0.000000,   0.875400,   0.840586,  30.105704
1985-03-29,   4.600000,   0.000000,   1.163400,   0.000000,   1.163400,   0.336234,  30.105704
1985-03-30,   5.500000,   0.000000,   0.421200,   0.000000,   0.421200,   0.134494,  30.105704
1985-03-31,   6.500000,   0.000000,   1.005600,   0.000000,   1.005600,   0.053797,  30.105704
1985-04-01,   6.900000,   0.000000,   0.897000,   0.000000,   0.897000,   0.021519,  30.105704
1985-04-02,   7.300000,   2.852000,   1.448400,   0.000000,   1.448400,   0.008608,  30.105704
1985-04-03,   5.500000,   8.308000,   0.785400,   0.000000,   0.785400,   2.741603,  30.105704
1985-04-04,   3.500000,   0.000000,   1.222800,   0.000000,   1.222800,   1.096641,  30.105704
1985-04-05,   1.000000,   5.952000,   0.241200,   0.000000,   0.241200,   3.131456,  30.105704
1985-04-06,   2.000000,   0.000000,   1.329000,   0.000000,   1.329000,   1.252583,  30.105704
1985-04-07,   2.500000,   0.248000,   1.143600,   0.000000,   1.143600,   0.501033,  30.105704
1985-04-08,   5.500000,   0.000000,   0.462600,   0.000000,   0.462600,   0.200413,  30.105704
1985-04-09,   7.000000,   0.000000,   0.994800,   0.000000,   0.994800,   0.080165,  30.105704
1985-04-10,   6.900000,   0.992000,   0.560400,   0.000000,   0.560400,   0.032066,  30.105704
1985-04-11,   5.800000,   0.000000,   1.501200,   0.000000,   1.501200,   0.012826,  30.105704
1985-04-12,   4.000000,   0.744000,   1.432200,   0.000000,   1.432200,   0.005131,  30.105704
1985-04-13,   5.600000,   0.372000,   0.422400,   0.000000,   0.422400,   0.002052,  30.105704
1985-04-14,   6.400000,   0.000000,   1.487400,   0.000000,   1.487400,   0.000821,  30.105704
1985-04-15,   4.900000,   0.000000,   1.669200,   0.000000,   1.669200,   0.000328,  30.105704
1985-04-16,   4.800000,   0.000000,   1.543200,   0.000000,   0.231480,   0.000131,  30.105704
1985-04-17,   5.000000,   0.000000,   1.382400,   0.000000,   0.207360,   0.000053,  30.105704
1985-04-18,   6.300000,   0.000000,   1.185600,   0.000000,   0.177840,   0.000021,  30.105704
1985-04-19,   3.500000,   0.000000,   1.362000,   0.000000,   0.204300,   0.000008,  30.105704
1985-04-20,   3.100000,   0.000000,   1.419600,   0.000000,   0.212940,   0.000003,  30.105704
1985-04-21,   4.400000,   3.100000,   0.725400,   0.000000,   0.725400,   0.000001,  30.105704
1985-04-22,   3.700000,   0.868000,   1.324800,   0.000000,   1.324800,   0.000001,  30.105704
1985-04-23,   4.200000,  16.368000,   0.776400,   0.000000,   0.776400,   4.697208,  30.105704
1985-04-24,   7.000000,  16.368000,   0.363000,   0.000000,   0.363000,  11.481883,  30.105704
1985-04-25,   6.400000,   0.000000,   1.426800,   0.000000,   1.426800,   4.592753,  30.105704
1985-04-26,   6.500000,   0.000000,   1.806600,   0.000000,   1.806600,   1.837101,  30.105704
1985-04-27,   8.800000,   0.000000,   1.639800,   0.000000,   1.639800,   0.734841,  30.105704
1985-04-28,   8.700000,   6.572000,   0.608400,   0.000000,   0.608400,   0.948176,  30.105704
1985-04-29,   8.700000,   0.000000,   0.717600,   0.000000,   0.717600,   0.379270,  30.105704
1985-04-30,   8.700000,   0.000000,   1.953000,   0.000000,   1.953000,   0.151708,  30.105704
1985-05-01,  10.400000,   0.000000,   1.445400,   0.000000,   1.445400,   0.060683,  30.105704
1985-05-02,  10.400000,   0.000000,   1.820014,   0.000000,   1.818647,   0.024516,  30.105704
1985-05-03,   7.400000,   0.000000,   1.591260,   0.000000,   1.583603,   0.009755,  30.105704
1985-05-04,   6.700000,  14.238000,   0.336359,   0.000000,   0.336359,   3.873262,  30.105704
1985-05-05,   9.800000,   1.017000,   1.049447,   0.000000,   1.049447,   1.548589,  30.105704
1985-05-06,   5.700000,   1.243000,   0.807490,   0.000000,   0.807490,   0.854320,  30.105704
1985-05-07,   5.100000,   0.000000,   1.612461,   0.000000,   1.612461,   0.310406,  30.105704
1985-05-08,   5.700000,   1.243000,   0.827717,   0.000000,   0.827717,   0.110856,  30.105704
1985-05-09,   6.700000,   1.243000,   1.379709,   0.000000,   1.379709,   0.038902,  30.105704
1985-05-10,   7.700000,   0.226000,   1.181521,   0.000000,   1.181521,   0.013410,  30.105704
1985-05-11,  11.400000,   7.797000,   0.860557,   0.000000,   0.860557,   2.909904,  30.105704
1985-05-12,  11.000000,   0.000000,   1.791252,   0.000000,   1.791252,   0.966834,  30.105704
1985-05-13,  12.200000,   6.780000,   2.277131,   0.000000,   2.277131,   2.220821,  30.105704
1985-05-14,  12.400000,   0.113000,   1.259710,   0.000000,   1.259710,   0.710160,  30.105704
1985-05-15,  11.000000,   0.000000,   2.456610,   0.000000,   2.456610,   0.222648,  30.105704
1985-05-16,  13.500000,   0.000000,   2.548666,   0.000000,   2.548666,   0.068409,  30.105704
1985-05-17,  15.600000,   0.678000,   2.176572,   0.000000,   2.176572,   0.020589,  30.105704
1985-05-18,  14.200000,   0.000000,   2.583082,   0.000000,   2.583082,   0.006108,  30.105704
1985-05-19,  12.300000,   6.780000,   1.341666,   0.000000,   1.341666,   0.001799,  30.105704
1985-05-20,   7.100000,   9.040000,   0.327972,   0.000000,   0.327972,   2.589202,  30.105704
1985-05-21,   6.200000,   2.938000,   0.429924,   0.000000,   0.429924,   2.637804,  30.105704
1985-05-22,   8.000000,  21.696000,   1.523042,   0.000000,   1.523042,  13.826114,  30.105704
1985-05-23,   7.100000,   7.684000,   1.128480,   0.000000,   1.128480,   9.626323,  30.105704
1985-05-24,   8.300000,   0.000000,   2.487706,   0.000000,   2.487706,   2.542769,  30.105704
1985-05-25,   7.500000,   0.339000,   1.347248,   0.000000,   1.347248,   0.656241,  30.105704
1985-05-26,   8.600000,  10.961000,   0.562706,   0.000000,   0.562706,   5.358704,  30.105704
1985-05-27,  10.300000,   0.000000,   1.917818,   0.000000,   1.917818,   1.317984,  30.105704
1985-05-28,  10.600000,   0.000000,   2.666385,   0.000000,   2.666385,   0.316170,  30.105704
1985-05-29,   9.800000,   0.000000,   1.484113,   0.000000,   1.484113,   0.073929,  30.105704
1985-05-30,  10.900000,   0.000000,   2.968318,   0.000000,   2.968318,   0.016838,  30.105704
1985-05-31,  12.200000,   0.000000,   2.702350,   0.000000,   2.702350,   0.003733,  30.105704
1985-06-01,  13.500000,   0.000000,   3.363335,   0.000000,   1.395283,   0.000805,  30.105704
1985-06-02,  16.000000,   0.000000,   3.377182,   0.000000,   1.465857,   0.000169,  30.105704
1985-06-03,  14.400000,   0.000000,   3.341033,   0.000000,   1.509072,   0.000034,  30.105704
1985-06-04,  10.400000,   0.000000,   1.679353,   0.000000,   0.780240,   0.000007,  30.105704
1985-06-05,  13.700000,   0.000000,   3.508143,   0.000000,   1.690480,   0.000001,  30.105704
1985-06-06,  18.000000,   0.000000,   3.922886,   0.000000,   1.980762,   0.000000,  30.105704
1985-06-07,  19.200000,   0.000000,   3.648786,   0.000000,   1.933530,   0.000000,  30.105704
1985-06-08,  19.100000,   2.442000,   3.519155,   0.000000,   3.519155,   0.000000,  30.105704
1985-06-09,  15.100000,   0.000000,   2.311335,   0.000000,   1.329431,   0.000000,  30.105704
1985-06-10,  13.600000,   0.000000,   3.967096,   0.000000,   2.353901,   0.000000,  30.105704
1985-06-11,  15.900000,   0.000000,   3.967373,   0.000000,   2.438594,   0.000000,  30.105704
1985-06-12,  16.800000,   0.888000,   1.975929,   0.000000,   1.259004,   0.000000,  30.105704
1985-06-13,  16.600000,   0.222000,   2.238020,   0.000000,   1.475600,   0.000000,  30.105704
1985-06-14,  15.900000,   0.000000,   2.311730,   0.000000,   1.568832,   0.000000,  30.105704
1985-06-15,  12.400000,   0.000000,   1.463171,   0.000000,   0.969144,   0.000000,  30.105704
1985-06-16,  11.500000,   0.000000,   2.158412,   0.000000,   1.412331,   0.000000,  30.105704
1985-06-17,  12.300000,   0.000000,   4.058575,   0.000000,   2.575636,   0.000000,  30.105704
1985-06-18,  11.700000,   0.000000,   3.332670,   0.000000,   1.960417,   0.000000,  30.105704
1985-06-19,  12.900000,   0.000000,   3.963017,   0.000000,   2.191310,   0.000000,  30.105704
1985-06-20,  14.200000,   1.998000,   2.553379,   0.000000,   2.286174,   0.000000,  30.105704
1985-06-21,  13.400000,   8.547000,   1.403760,   0.000000,   1.403760,   0.000000,  30.105704
1985-06-22,  13.600000,   8.214000,   3.234660,   0.000000,   3.234660,   0.000000,  30.105704
1985-06-23,  13.200000,   5.772000,   2.690079,   0.000000,   2.690079,   0.000000,  30.105704
1985-06-24,  12.400000,   0.000000,   1.544791,   0.000000,   1.544791,   0.000000,  30.105704
1985-06-25,  11.000000,   0.000000,   2.717323,   0.000000,   2.717323,   0.000000,  30.105704
1985-06-26,  12.500000,   8.436000,   2.987354,   0.000000,   2.987354,   0.000000,  30.105704
1985-06-27,  14.700000,   1.776000,   2.699495,   0.000000,   2.699495,   0.000000,  30.105704
1985-06-28,  16.200000,   4.662000,   3.809537,   0.000000,   3.809537,   0.000000,  30.105704
1985-06-29,  18.000000,   0.000000,   4.940400,   0.000000,   4.940400,   0.000000,  30.105704
1985-06-30,  17.900000,   0.000000,   2.240200,   0.000000,   2.240200,   0.000000,  30.105704
